SQ_CANDIDATO;NM_MUNICIPIO;CD_MUNICIPIO;NR_ZONA;DS_SIT_TOT_TURNO;NM_CANDIDATO;SG_PARTIDO;QT_VOTOS_NOMINAIS
230000002789;BOA VISTA;03018;1;SUPLENTE;KATIANA DA ENCARNAÇÃO RODRIGUES;PC do B;25
230000002591;BOA VISTA;03018;5;SUPLENTE;DARKSON CORREA MOTA;PC do B;645
230000002100;BOA VISTA;03018;1;SUPLENTE;IDALIANA DA SILVA RODRIGUES;PSD;31
230000002105;BOA VISTA;03018;5;SUPLENTE;ITAMAR ELIAS DE OLIVEIRA JUNIOR;PSD;229
230000001948;BOA VISTA;03018;5;SUPLENTE;MARIA DO SOCORRO ARAÚJO COSTA;PP;57
230000001949;BOA VISTA;03018;1;SUPLENTE;JOSÉ AUGUSTO COSTA;PP;11
230000001960;BOA VISTA;03018;5;SUPLENTE;MARIA DARLENE DA SILVA VASCONCELOS;PRB;0
230000001955;BOA VISTA;03018;1;SUPLENTE;EDSON PEDROSO DA SILVA;PRB;17
230000001560;BOA VISTA;03018;1;SUPLENTE;AFONSO VALTER PARENTE PINTO;PSC;338
230000001585;BOA VISTA;03018;5;SUPLENTE;MESSIAS DOS SANTOS SILVA;PMB;112
230000002377;BOA VISTA;03018;1;SUPLENTE;ELISANGELA DE ARAUJO SANTOS;PRTB;102
230000002151;BOA VISTA;03018;5;SUPLENTE;MARICELMA MEIRELLES PINTO;PTN;56
230000002167;BOA VISTA;03018;5;SUPLENTE;MARCELO DE LIMA LOPES;PEN;1105
230000002145;BOA VISTA;03018;1;SUPLENTE;MARISTELA  SILVA  SOUSA;PTN;43
230000002075;BOA VISTA;03018;5;SUPLENTE;JOSÉ FLÁVIO DE MATOS;PT do B;533
230000002075;BOA VISTA;03018;1;SUPLENTE;JOSÉ FLÁVIO DE MATOS;PT do B;309
230000001758;BOA VISTA;03018;5;SUPLENTE;LUIZ GONZAGA DE OLIVEIRA NETO;PDT;28
230000001786;BOA VISTA;03018;1;SUPLENTE;ELIEL BEZERRA LIMA;PHS;50
230000001762;BOA VISTA;03018;5;SUPLENTE;WILSON BATISTA HENDGES;PDT;48
230000002346;BOA VISTA;03018;5;SUPLENTE;SANDRO CAVALCANTE FRANÇA;PPS;997
230000002337;BOA VISTA;03018;1;SUPLENTE;MÁRCIO MAGALHÃES HORÁCIO;PPS;21
230000003007;BOA VISTA;03018;5;SUPLENTE;IVANILCE NINA NUNES;PPS;11
230000002425;BOA VISTA;03018;1;NÃO ELEITO;NAYARA MARTINS MAIA;PRP;133
230000001789;BOA VISTA;03018;1;ELEITO POR MÉDIA;LINOBERG BARBOSA DE ALMEIDA;REDE;936
230000002364;BOA VISTA;03018;1;ELEITO POR QP;ÍTALO OTÁVIO TEIXEIRA PINTO;PR;501
230000002348;BOA VISTA;03018;1;ELEITO POR QP;MAGNÓLIA DE SOUSA MONTEIRO ROCHA;PPS;1226
230000002164;BOA VISTA;03018;1;NÃO ELEITO;IDINALDO CARDOSO DA SILVA;PMN;0
230000002587;BOA VISTA;03018;1;SUPLENTE;ALEXANDRE MOTA MONTEIRO;PC do B;412
230000002591;BOA VISTA;03018;1;SUPLENTE;DARKSON CORREA MOTA;PC do B;408
230000002792;BOA VISTA;03018;1;SUPLENTE;OSIEL ANDRADE DE ALCANTARA;PC do B;210
230000002090;BOA VISTA;03018;1;SUPLENTE;SOLANGE DA SILVA ANDRADE;PSD;14
230000001954;BOA VISTA;03018;1;SUPLENTE;ADAILTON MENDES GALVÃO;PRB;513
230000001940;BOA VISTA;03018;5;SUPLENTE;YGOR ABDALA CARRAMILO;PP;65
230000001562;BOA VISTA;03018;1;SUPLENTE;ALTEVIR GONÇALVES DE SOUZA;PSC;16
230000001582;BOA VISTA;03018;1;SUPLENTE;MARCYEL DAMASCENO DE OLIVEIRA;PMB;89
230000002380;BOA VISTA;03018;5;SUPLENTE;FRANCISCO CANDIDO;PRTB;81
230000002153;BOA VISTA;03018;5;SUPLENTE;MARIA LUCIANA FURTADO PEREIRA;PEN;34
230000002158;BOA VISTA;03018;5;SUPLENTE;IVANETE DE JESUS OLIVEIRA;PTN;88
230000001773;BOA VISTA;03018;5;SUPLENTE;PEDRO DE ALMEIDA SOUZA;PDT;64
230000001780;BOA VISTA;03018;5;SUPLENTE;AIRTON CESAR DA SILVA RATES;PHS;382
230000001777;BOA VISTA;03018;5;SUPLENTE;ILLO AUGUSTO DOS SANTOS FILHO;PDT;481
230000001759;BOA VISTA;03018;5;SUPLENTE;ADMAEL MOTA DOS SANTOS;PDT;220
230000001772;BOA VISTA;03018;5;SUPLENTE;FRANCINALDO DE SOUSA SOARES;PDT;302
230000001776;BOA VISTA;03018;5;SUPLENTE;JORDAN DA SILVA LARANJEIRA;PDT;190
230000002427;BOA VISTA;03018;5;NÃO ELEITO;LEONARDO RODRIGUES MOREIRA;PRP;418
230000001727;BOA VISTA;03018;5;SUPLENTE;RAIMUNDO ULINALDO PEREIRA SOUZA;PTC;524
230000002586;BOA VISTA;03018;1;SUPLENTE;ROSIVALDO BEZERRA DA SILVA;PC do B;43
230000002785;BOA VISTA;03018;1;SUPLENTE;HAMILTON CASTRO CAVALCANTE;PC do B;13
230000002101;BOA VISTA;03018;5;SUPLENTE;VALDINA TEIXEIRA LIMA TAVERA;PSD;416
230000001963;BOA VISTA;03018;5;SUPLENTE;WEULLER JACKSON LOPES DOS PASSOS;PRB;787
230000001958;BOA VISTA;03018;5;SUPLENTE;JOSÉ ALCIONE ALMEIDA JUNIOR;PRB;982
230000001579;BOA VISTA;03018;5;SUPLENTE;DEISY MEIRY CARDOSO;PMB;66
230000001589;BOA VISTA;03018;5;SUPLENTE;ROBERVANIA MARCELO SOUSA;PMB;18
230000002366;BOA VISTA;03018;5;SUPLENTE;HÉLIO FURTADO LADEIRA;PRTB;42
230000002375;BOA VISTA;03018;5;SUPLENTE;IRAN DE OLIVEIRA MARINHO;PRTB;207
230000002393;BOA VISTA;03018;5;SUPLENTE;ALDO DANTAS SALES;DEM;29
230000002154;BOA VISTA;03018;5;SUPLENTE;JOSE ALVES BRASIL;PTN;163
230000002173;BOA VISTA;03018;5;SUPLENTE;WELLINGTON COSTA RODRIGUES DO Ó;PEN;855
230000002169;BOA VISTA;03018;1;SUPLENTE;NATAL ALTAIR SOARES;PEN;70
230000002174;BOA VISTA;03018;1;SUPLENTE;YUNGO DE PAIVA MACEDO;PEN;54
230000002073;BOA VISTA;03018;5;SUPLENTE;JANICE RIBEIRO COELHO;SD;219
230000001766;BOA VISTA;03018;5;SUPLENTE;LUCELIA BENTO;PDT;24
230000001790;BOA VISTA;03018;1;SUPLENTE;ELIZENE MIRANDA DA SILVA;REDE;4
230000002358;BOA VISTA;03018;5;SUPLENTE;MARCELO NASCIMENTO DE MEIRELES;PR;422
230000002334;BOA VISTA;03018;1;SUPLENTE;JOSEFA MATOS DE FREITAS;PPS;128
230000002363;BOA VISTA;03018;1;SUPLENTE;VERONICE ROMÃO SILVA;PR;179
230000002345;BOA VISTA;03018;5;SUPLENTE;CLARICE CUSTODIO DE SOUSA;PPS;104
230000002359;BOA VISTA;03018;5;SUPLENTE;MARLON ARAUJO TRIGO;PR;9
230000002424;BOA VISTA;03018;1;NÃO ELEITO;ANDRE FABIANO SILVA BARBOSA;PRP;227
230000002437;BOA VISTA;03018;5;NÃO ELEITO;LUZIA CLEIDIMAR DO VALE LIMA;PRP;0
230000002964;BOA VISTA;03018;1;NÃO ELEITO;ALAINE DA SILVA ANASTACIO;PRP;1
230000002298;BOA VISTA;03018;5;NÃO ELEITO;LUIZ DA SILVA NEVES;PV;87
230000002313;BOA VISTA;03018;1;NÃO ELEITO;MARIA PERPETUA DA SILVA;PTB;4
230000002584;BOA VISTA;03018;5;ELEITO POR MÉDIA;JOSÉ FRANCISCO LOPES DE ALBUQUERQUE;PC do B;1502
230000001564;BOA VISTA;03018;1;ELEITO POR MÉDIA;EDUARDO JORGE SILVA ROCHA;PSC;296
230000002364;BOA VISTA;03018;5;ELEITO POR QP;ÍTALO OTÁVIO TEIXEIRA PINTO;PR;1906
230000002348;BOA VISTA;03018;5;ELEITO POR QP;MAGNÓLIA DE SOUSA MONTEIRO ROCHA;PPS;1147
230000002092;BOA VISTA;03018;1;ELEITO POR QP;ADERVAL DA ROCHA FERREIRA FILHO;PSD;328
230000001782;BOA VISTA;03018;1;ELEITO POR QP;MIRIAN DOS REIS MELO;PHS;323
230000002161;BOA VISTA;03018;1;NÃO ELEITO;DANGELO DA SILVA KOTINSKI;PTN;0
230000001752;BOA VISTA;03018;1;NÃO ELEITO;MARIA RONEIDE VICTOR COSTA;PTC;0
230000003033;BOA VISTA;03018;5;NÃO ELEITO;MOISES SANCHES DE LIMA;PSDC;0
230000001734;BOA VISTA;03018;5;SUPLENTE;JOSE CARLOS RODRIGUES GOMES;PTC;1046
230000001737;BOA VISTA;03018;1;SUPLENTE;SALOMÃO CONCEIÇÃO DE AMORIM;PTC;105
230000002091;BOA VISTA;03018;5;SUPLENTE;VANDERSON ANTONIO PORTO CAMPOS;PSD;49
230000002089;BOA VISTA;03018;5;SUPLENTE;RONALDO MACEDO DE JESUS;PSD;175
230000002985;BOA VISTA;03018;1;SUPLENTE;RAYSSA EMMANUELA LINHARES VILELA;PSD;0
230000001940;BOA VISTA;03018;1;SUPLENTE;YGOR ABDALA CARRAMILO;PP;148
230000001590;BOA VISTA;03018;5;SUPLENTE;SANDRA SANTOS GOMEZ;PMB;70
230000001567;BOA VISTA;03018;1;SUPLENTE;IGOR BRUNO SANTIAGO DE SOUSA;PSC;236
230000002372;BOA VISTA;03018;1;SUPLENTE;NEILA MARIA DE LIMA FRAZÃO;PRTB;6
230000002682;UIRAMUTÃ;03107;7;SUPLENTE;JEOVAR SAMPAIO RODRIGUES;PR;59
230000002662;UIRAMUTÃ;03107;7;SUPLENTE;LEIDINA DA SILVA BARBOSA;PP;0
230000000995;BONFIM;03077;3;SUPLENTE;IANA MARCIA GAMA COELHO;PRTB;1
230000002216;BONFIM;03077;3;ELEITO POR QP;MAQUILES FERNANDES MOTA;PV;258
230000000834;CARACARAÍ;03034;2;SUPLENTE;ROSALIA DE MELO XAVIER;PSC;37
230000000866;CARACARAÍ;03034;2;SUPLENTE;JOÃO BARBOSA DE OLIVEIRA;SD;63
230000002542;CARACARAÍ;03034;2;SUPLENTE;MIRLA ELINIAR DANTAS MARQUES;PDT;3
230000002456;CARACARAÍ;03034;2;NÃO ELEITO;ROSENIR ANJOS DOS SANTOS;PHS;70
230000002265;CAROEBE;03000;4;SUPLENTE;FRANCISCO DAS CHAGAS COSTAD DE ARAUJO;PMDB;80
230000001900;MUCAJAÍ;03093;6;SUPLENTE;JOÃO MONTEIRO BARBOSA NETO;PROS;283
230000003018;MUCAJAÍ;03093;6;SUPLENTE;ANTONIO PAULO FERNANDES;PSC;59
230000003014;MUCAJAÍ;03093;6;SUPLENTE;MARIA DE JESUS SILVA LIMA;PMB;119
230000001396;MUCAJAÍ;03093;6;NÃO ELEITO;VALTENI NUNES DE ALMEIDA;PPS;203
230000002518;SÃO LUIZ;03158;4;SUPLENTE;OTONIEL VIEIRA DA SILVA;PPL;53
230000002750;SÃO LUIZ;03158;4;SUPLENTE;RAFAEL DO NASCIMENTO VIANA;PV;23
230000001294;SÃO LUIZ;03158;4;SUPLENTE;FRANCISCO DUTRA GONÇALVES;PSDB;5
230000001267;SÃO LUIZ;03158;4;NÃO ELEITO;WILDENBERGUE JOSÉ SOARES DE SOUZA;PDT;28
230000002237;ALTO ALEGRE;03050;3;SUPLENTE;REGINALDO GOMES SOARES DA SILVA;PSD;26
230000002687;UIRAMUTÃ;03107;7;SUPLENTE;ROZIEL JOSE GOBAMETE;PR;55
230000002653;UIRAMUTÃ;03107;7;SUPLENTE;ROSA BARBOSA;PSC;1
230000002673;UIRAMUTÃ;03107;7;NÃO ELEITO;MESSIAS FAUSTINO SANTANA;PSDB;0
230000002222;BONFIM;03077;3;SUPLENTE;CELINA ANDREIA DE SOUZA FIGUEIRA;PMDB;2
230000001055;BONFIM;03077;3;SUPLENTE;CIDRAQUE DIAS DA SILVA;PSDC;59
230000002628;BONFIM;03077;3;NÃO ELEITO;BAZILIO CIPRIANO DE SOUZA;DEM;15
230000000840;CARACARAÍ;03034;2;SUPLENTE;ROSILANE TORRES DA COSTA;PSC;2
230000001339;CARACARAÍ;03034;2;SUPLENTE;WALDOMIR SOUZA DE OLIVEIRA;PRB;2
230000001355;CARACARAÍ;03034;2;SUPLENTE;WALDIMIR PEREIRA DE ARAUJO;PRTB;20
230000000931;CARACARAÍ;03034;2;NÃO ELEITO;MOURISVALDO LOPES DA SILVA;PPS;12
230000001387;CARACARAÍ;03034;2;NÃO ELEITO;DANIELA DA SILVA DOS SANTOS;PSOL;1
230000002458;CARACARAÍ;03034;2;NÃO ELEITO;FRANCISCO DE ASSIS TRUVIDE DE MATOS;PHS;34
230000002460;CARACARAÍ;03034;2;NÃO ELEITO;EDMILSON LIMA DA SILVA;PSD;16
230000000948;CARACARAÍ;03034;2;ELEITO POR QP;VICTOR MARCELO MOREIRA FERREIRA;PTC;301
230000001982;CAROEBE;03000;4;SUPLENTE;SINELMA OLIVEIRA DA SILVA;PROS;8
230000001892;MUCAJAÍ;03093;6;SUPLENTE;JOSÉ DE RIBAMAR LACERDA;PTN;173
230000001903;MUCAJAÍ;03093;6;SUPLENTE;MEIRE LARANJEIRA DE SOUZA;PMDB;70
230000001855;MUCAJAÍ;03093;6;SUPLENTE;ANTONIO MACIEL DE SOUZA;PSB;37
230000001843;MUCAJAÍ;03093;6;SUPLENTE;DENILCE BEZERRA DA SILVA;PRP;0
230000001824;MUCAJAÍ;03093;6;SUPLENTE;FRANKMAR LIMA TEIXEIRA;PSDC;146
230000001190;PACARAIMA;03123;7;SUPLENTE;ROSA HELENA DA FONSECA MONTEIRO BARROS;PHS;149
230000001671;PACARAIMA;03123;7;SUPLENTE;ROSELI  ALMEIDA PAIVA;PSD;2
230000001670;PACARAIMA;03123;7;SUPLENTE;TONY DORIEDSON MORAES CAMPOS;PSC;39
230000001241;PACARAIMA;03123;7;SUPLENTE;DIVA RODRIGUES DE FREITAS;PPS;1
230000002510;SÃO LUIZ;03158;4;ELEITO POR QP;JOSSILEUSON ALVES LIMA;PMDB;144
230000001907;ALTO ALEGRE;03050;3;SUPLENTE;AURICELIA MORAES DA SILVA;PHS;94
230000002219;BONFIM;03077;3;SUPLENTE;RAIMUNDO NONATO SALDANHA REIS;PMDB;155
230000002209;BONFIM;03077;3;SUPLENTE;CILA ARAÚJO DA SILVA LOPES;PRB;1
230000000987;BONFIM;03077;3;SUPLENTE;OSTERNI OLIVEIRA SILVA;PRTB;134
230000002027;BONFIM;03077;3;NÃO ELEITO;GILMAR COSTA SANTOS;PRP;4
230000002244;BONFIM;03077;3;NÃO ELEITO;CARLOS MATEUS DA SILVA;PSDB;0
230000001409;CARACARAÍ;03034;2;SUPLENTE;DAIANE DE ARAUJO COSTA;PEN;1
230000000883;CARACARAÍ;03034;2;SUPLENTE;VILCIMARA GARCIA DA SILVA;PSDB;188
230000002549;CARACARAÍ;03034;2;SUPLENTE;MARIA DE FÁTIMA SAMPAIO;PT;6
230000002533;CARACARAÍ;03034;2;SUPLENTE;ZACARIAS SOFRENE DAMASCENO;PC do B;45
230000001089;CAROEBE;03000;4;SUPLENTE;DJALMA SOUZA COSTA;PDT;6
230000001899;MUCAJAÍ;03093;6;SUPLENTE;ALEXSANDRA ALBUQUERQUE DE SOUSA;PMDB;26
230000002984;MUCAJAÍ;03093;6;SUPLENTE;IVAN MOLINA;PTN;107
230000001830;MUCAJAÍ;03093;6;SUPLENTE;MARIA DO CARMO DO NASCIMENTO ALVES;SD;10
230000001186;PACARAIMA;03123;7;SUPLENTE;ALEX COSTA SILVA;PMB;52
230000001240;PACARAIMA;03123;7;SUPLENTE;DELTON DA SILVA MELO;PPS;40
230000001249;PACARAIMA;03123;7;SUPLENTE;CICERA MARIA LIRA DA SILVA;PV;48
230000001594;PACARAIMA;03123;7;NÃO ELEITO;FABIANA MACEDO DE SIQUEIRA;PSDB;1
230000001591;PACARAIMA;03123;7;NÃO ELEITO;FABIANO MARTINS MARIANO DE OLIVEIRA;PSDB;230
230000001284;SÃO LUIZ;03158;4;SUPLENTE;MARIA MENEZES SERVOLO DO NASCIMENTO;PSDB;83
230000001253;SÃO LUIZ;03158;4;NÃO ELEITO;FRANCIMAR LIRA DA SILVA;PDT;41
230000001264;SÃO LUIZ;03158;4;NÃO ELEITO;LINDOMAR CARVALHO NASCIMENTO;PDT;77
230000002236;ALTO ALEGRE;03050;3;ELEITO POR QP;LUIS CLAUDIO ALMEIDA OLIVEIRA;PTN;324
230000001913;ALTO ALEGRE;03050;3;ELEITO POR QP;DERIVON DA COSTA BARROS;PSC;440
230000001314;ALTO ALEGRE;03050;3;NÃO ELEITO;CLEIBER DA SILVA CASTRO;PC do B;0
230000002634;UIRAMUTÃ;03107;7;SUPLENTE;LACIMIR DA SILVA;REDE;51
230000002658;UIRAMUTÃ;03107;7;SUPLENTE;EVALDO ALMEIDA DA SILVA;PSB;48
230000002651;UIRAMUTÃ;03107;7;SUPLENTE;MANOEL BENTES;PPS;13
230000002647;UIRAMUTÃ;03107;7;ELEITO POR MÉDIA;JESUS VIEIRA;PHS;176
230000002681;UIRAMUTÃ;03107;7;ELEITO POR QP;CARLOS DA SILVA;PRB;229
230000002680;UIRAMUTÃ;03107;7;NÃO ELEITO;RUI DA SILVA LIMA;PT;0
230000002864;UIRAMUTÃ;03107;7;NÃO ELEITO;ELOIZA CAVALCANTE DE LIMA;PT;0
230000001016;BONFIM;03077;3;SUPLENTE;ELIAS LIMA DA SILVA;SD;107
230000001014;BONFIM;03077;3;SUPLENTE;CLEUDIMAR BRITO DOS SANTOS;PR;132
230000002251;BONFIM;03077;3;NÃO ELEITO;EUILHAN ARAUJO RODRIGUES;PSD;0
230000001407;CARACARAÍ;03034;2;SUPLENTE;ANTÔNIO DA SILVA LEITÃO;PEN;42
230000000953;CARACARAÍ;03034;2;SUPLENTE;SANDRA ELIANE DE LIMA;PTN;19
230000000947;CARACARAÍ;03034;2;SUPLENTE;ROBERTO RODRIGUES DO NASCIMENTO;PTC;58
230000000946;CARACARAÍ;03034;2;SUPLENTE;MARIA LIETE BRITO DE AMORIM;PTC;30
230000000862;CARACARAÍ;03034;2;SUPLENTE;VALDEMAR JANUÁRIO DOS SANTOS JÚNIOR;PT do B;171
230000002536;CARACARAÍ;03034;2;SUPLENTE;NATANIEL DE SOUSA;PC do B;164
230000002462;CARACARAÍ;03034;2;NÃO ELEITO;YURI KARLO SILVA DE CARVALHO;PSD;17
230000000882;CARACARAÍ;03034;2;ELEITO POR MÉDIA;LUIZ RODRIGUES PEREIRA;PSDB;198
230000000876;CARACARAÍ;03034;2;ELEITO POR QP;JÚLIO CESAR REIS SILVA;PROS;383
230000001333;CAROEBE;03000;4;SUPLENTE;ELUIDES LOPES DE LIMA;PP;55
230000002691;BONFIM;03077;3;NÃO ELEITO;BONIFACIO VENANCIO GOMES MATEUS;DEM;29
230000000828;CARACARAÍ;03034;2;SUPLENTE;ANTONIO GOMES DE SOUZA;PSC;73
230000001343;CARACARAÍ;03034;2;SUPLENTE;RAIMUNDO MEIRELES DA SILVA FILHO;PR;165
230000001341;CARACARAÍ;03034;2;ELEITO POR QP;GILDECI BARBOSA SILVA;PRB;352
230000002273;CAROEBE;03000;4;SUPLENTE;JOABE DE JESUS PEGO;PMDB;16
230000001821;MUCAJAÍ;03093;6;SUPLENTE;VALDECI GOMES DA CUNHA;PSDC;47
230000001836;MUCAJAÍ;03093;6;SUPLENTE;TIAGO CARLOS BRITO;PSDC;192
230000001401;MUCAJAÍ;03093;6;NÃO ELEITO;JUBILEIA CORREIA DO NASCIMENTO;PP;30
230000003029;MUCAJAÍ;03093;6;ELEITO POR MÉDIA;ANDREIA PEREIRA DE ALMEIDA;PSL;320
230000001668;PACARAIMA;03123;7;SUPLENTE;LOURENÇO RIBEIRO COSTA;PEN;68
230000001252;PACARAIMA;03123;7;ELEITO POR QP;GABRIEL NASCIMENTO PEIXOTO;PDT;188
230000002686;UIRAMUTÃ;03107;7;SUPLENTE;MARIA DE JESUS DA SILVA SOUZA;PRB;43
230000002661;UIRAMUTÃ;03107;7;SUPLENTE;LUZENILDA DE OLIVEIRA DA SILVA;PHS;40
230000002652;UIRAMUTÃ;03107;7;NÃO ELEITO;RAURIMAR PEREIRA DE DEUS;PSC;0
230000001058;BONFIM;03077;3;SUPLENTE;VALDERI RODRIGUES CARVALHO;PSDC;25
230000002626;BONFIM;03077;3;NÃO ELEITO;APARECIDO SOUSA DE JESUS;DEM;16
230000002250;BONFIM;03077;3;NÃO ELEITO;EDILTON FARIAS LAGES;PPS;0
230000000841;CARACARAÍ;03034;2;SUPLENTE;GIVANILDO PEREIRA MORAES;PSC;48
230000000833;CARACARAÍ;03034;2;SUPLENTE;RAQUEL FEITOSA GOMES DA COSTA;PSC;16
230000000954;CARACARAÍ;03034;2;SUPLENTE;THIAGO REIS VILAÇA;PTN;69
230000000870;CARACARAÍ;03034;2;SUPLENTE;MANOEL PARENTE FARIAS;PRP;17
230000002545;CARACARAÍ;03034;2;SUPLENTE;JOICE DE SALES ALVES;PT;5
230000002551;CARACARAÍ;03034;2;SUPLENTE;ERINALDO VIANA DA SILVA;PT;37
230000000930;CARACARAÍ;03034;2;NÃO ELEITO;MARIVALSO GUEDES DE ANDRADE;PPS;12
230000002447;CARACARAÍ;03034;2;NÃO ELEITO;VALDEMAR FERREIRA LIMA NETO;PSDC;313
230000002509;SÃO LUIZ;03158;4;SUPLENTE;DANIEL ESPIGOTI DO NASCIMENTO;PHS;96
230000001911;ALTO ALEGRE;03050;3;SUPLENTE;VALDINEIDE DE ALMEIDA FIRMINO ANDRADE;PEN;29
230000001310;ALTO ALEGRE;03050;3;NÃO ELEITO;FABIO DE JESUS DA SILVA ALMEIDA;PV;0
230000001315;ALTO ALEGRE;03050;3;NÃO ELEITO;LUSICAMPOS SOUSA GOMES;PC do B;0
230000001332;CAROEBE;03000;4;SUPLENTE;REGINALDO CAETANO SILVA;PRB;9
230000001988;CAROEBE;03000;4;SUPLENTE;JOSENIAS NOGUEIRA DOS SANTOS;PTN;29
230000001983;CAROEBE;03000;4;SUPLENTE;DALVA DOS SANTOS;PROS;27
230000001817;MUCAJAÍ;03093;6;SUPLENTE;GRACIELE SILVA DE OLIVEIRA;PSDC;16
230000001216;PACARAIMA;03123;7;SUPLENTE;GERLANY FEITOSA ALVES;PP;24
230000000971;PACARAIMA;03123;7;SUPLENTE;JACILENE DOROTEIA SILVA;PRB;10
230000001600;PACARAIMA;03123;7;NÃO ELEITO;ELINETE MENDES DA SILVA ALVES;PSDB;13
